No,logTg,nCsp2,SpMax_EA(ri),SpMax_AEA(dm),SM11_EA,Eig03_EA,B03[C-N],S1K,piPC05,piPC07,AAC,SIC4,SpDiam_B(e),SpMax1_Bh(i),Mor31v,TE1
1,2.7077,0.037037037,0.394862755,0.493534483,0.520592375,0.085678808,0,0.062161955,0,0,0.411865374,0,0.607106339,0.554021894,0.498327759,0.943841137
2,2.852,0.037037037,0.592294132,0.595043103,0.520592375,0.085678808,1,0.051689746,0,0,0.782087849,0,0.609406953,0.57829605,0.477517651,0.945551329
3,2.8177,0.074074074,0.615965752,0.709051724,0.629643229,0.462541391,1,0.146591737,0.341362789,0.255911474,0.625213919,1,0.649795501,0.586863398,0.528799703,0.947660755
4,2.7552,0.037037037,0.598841602,0.654741379,0.5693654,0.390107616,0,0.100023016,0.330715997,0,0.741015402,0.875,0.637269939,0.579247977,0.480490524,0.946307325
5,2.7687,0.037037037,0.599093427,0.629094828,0.569487791,0.683153974,0,0.325444014,0.405243545,0.342923704,0.243011979,0.726,0.621676892,0.558305569,0.906354515,0.952964994
6,2.7421,0.074074074,0.599345253,0.629310345,0.63931216,0.625413907,0,0.159480609,0.553500133,0.4354106,0.427837992,1,0.721625767,0.649690624,0.486436269,0.94940115
7,2.8223,0.185185185,0.702593805,0.995474138,0.789241784,0.764072848,0,0.334899689,0.771360128,0.707163658,0.463205933,0.647,0.804703476,0.725368872,0.369379413,0.952794163
8,2.8421,0.074074074,0.687736087,0.698491379,0.666789058,0.469163907,1,0.116709502,0.258983231,0,0.698231603,0.889,0.741564417,0.66920514,0.49795615,0.946752805
9,2.7452,0.148148148,0.72475447,0.644827586,0.731044612,0.695157285,0,0.431547048,0.646792654,0.615375655,0.310325157,0.8,0.810838446,0.717753451,0.855072464,0.958372108
10,2.7514,0.148148148,0.72475447,0.644827586,0.731044612,0.68522351,0,0.312229084,0.63827522,0.610599884,0.370792926,0.782,0.810838446,0.717753451,0.739873653,0.954511906
11,2.779,0.148148148,0.72475447,0.644827586,0.731044612,0.668460265,0,0.222870076,0.631487889,0.601630751,0.435824301,0.76,0.810838446,0.717753451,0.581939799,0.951815428
12,2.756,0.148148148,0.733820196,0.657974138,0.734226792,0.67611755,0,0.252637232,0.640404578,0.587419918,0.411865374,0.907,0.814928425,0.722037125,0.602006689,0.952851736
13,2.7673,0,0.322588769,0.424568966,0,0,0,0.036748629,0,0,0.570450656,0,0.428169734,0.412660638,0.477146042,0.944863288
14,2.8458,0.185185185,0.782422564,0.646982759,0.74450768,0.763245033,0,0.17693429,0.688847485,0.620034945,0.495151169,0.781,0.833588957,0.81960971,0.460423634,0.946049664
15,2.746,0.074074074,0.617980358,0.643534483,0.620463864,0.538493377,0,0.166768959,0.438647857,0.315433896,0.523673702,0.721,0.683537832,0.613517373,0.516908213,0.949343577
16,2.8103,0.074074074,0.615965752,0.642025862,0.613671134,0.457574503,0,0.136886724,0.417221187,0.128013978,0.553907587,0.699,0.682515337,0.612089481,0.473058343,0.948111899
17,2.726,0.074074074,0.618484009,0.64375,0.621626583,0.595405629,0,0.196651195,0.465397924,0.342923704,0.492298916,0.737,0.683793456,0.613517373,0.585284281,0.950422357
18,2.6722,0,0.407454042,0.231034483,0,0.164735099,0,0.051689746,0,0,0.553907587,0.228,0.351993865,0.298429319,0.509104422,0.946070427
19,2.6814,0.037037037,0.589020398,0.472413793,0.575056606,0.463576159,0,0.104242587,0.146260314,0,0.462635482,0.625,0.485685072,0.439790576,0.538089929,0.946704671
20,2.7628,0.111111111,0.697809116,0.653448276,0.687534423,0.62272351,0,0.213356861,0.422943838,0.289458358,0.477467199,0.966,0.712167689,0.635411709,0.602378298,0.951795607
21,2.7522,0.111111111,0.681692269,0.607543103,0.701242274,0.558981788,1,0.153074533,0.341362789,0,0.625213919,0.857,0.699386503,0.685863874,0.575622445,0.949588969
22,2.7925,0.074074074,0.686728784,0.801939655,0.771250229,0.554428808,0,0.161034179,0.341362789,0,0.818596691,0.784,0.698108384,0.687291766,0.526570048,0.948372392
23,2.7904,0.111111111,0.797280282,0.808189655,0.814638027,0.597682119,0,0.195673022,0.360393931,0.226674432,0.810039932,0.917,0.704498978,0.704902427,0.541062802,0.94953989
24,2.7783,0.111111111,0.676152103,0.607327586,0.683740285,0.585264901,0,0.1315739,0.36904445,0.315433896,0.462635482,1,0.689928425,0.672060923,0.586770717,0.948885827
25,2.7988,0.111111111,0.706874843,0.596336207,0.695428676,0.585264901,0,0.089531628,0.559622039,0.187419918,0.28693668,1,0.795501022,0.769633508,0.502415459,0.944283786
26,2.9091,0,0.503651473,0.245689655,0,0.499586093,0,0.031378265,0.480569603,0,0,0,0.666155419,0.574488339,0.474544779,0.943931743
27,2.7775,0.074074074,0.66507177,0.593965517,0.656997736,0.499586093,0,0.092945644,0.578120841,0.453348864,0,1,0.765593047,0.667777249,0.505016722,0.945004861
28,2.6956,0,0.455049106,0.763793103,0.466556514,0.085678808,0,0,0,0,0.523673702,0,0.205010225,0.363636364,0.498327759,0.943244646
29,2.7333,0.037037037,0.599093427,0.769827586,0.762988801,0.410182119,0,0.134892017,0.341362789,0,0.771249287,0.541,0.648773006,0.637791528,0.480490524,0.94650647
30,2.7847,0.111111111,0.737345757,0.64375,0.698243682,0.585264901,0,0.119490583,0.591296247,0.486196855,0.494010268,1,0.794478528,0.714421704,0.487922705,0.945394656
31,2.8083,0.074074074,0.68874339,0.551508621,0.632886604,0.085678808,0,0.069622924,0,0,0.370792926,0,0.680725971,0.598762494,0.540691193,0.944629222
32,2.6877,0.148148148,0.804079577,0.61875,0.781592314,0.715438742,0,0.079078599,0.721985627,0.711822947,0,1,0.869120654,0.793431699,0.482348569,0.944630166
33,2.5901,0.111111111,0.664819945,0.611422414,0.672663852,0.67384106,0,0.128121524,0.597418153,0.525451369,0.370792926,1,0.775562372,0.682056164,0.477146042,0.94706804
34,2.2904,0.037037037,0.588768572,0.605818966,0.656569365,0.469370861,0,0.06875983,0.258983231,0.187419918,0.462635482,1,0.529907975,0.520228463,0.523968785,0.945943956
35,2.6505,0.111111111,0.676403928,0.646336207,0.684046264,0.706539735,0,0.161552035,0.648788927,0.546418171,0.397033657,0.781,0.757924335,0.689671585,0.439241918,0.94917369
36,2.5134,0.555555556,0.813145303,0.834051724,0.865124533,0.949089404,1,1,0.764306628,0.733488643,0.799201369,0.749,0.789877301,0.766301761,0.393905611,1
37,2.3676,0,0.407454042,0.28512931,0,0.164735099,0,0.060416587,0,0,0.411865374,0.4,0.537321063,0.511661114,0.49386845,0.94380716
38,2.5492,0.037037037,0.578947368,0.552586207,0.615017441,0.499586093,0,0.079980053,0.360393931,0.226674432,0.28693668,0.86,0.555214724,0.483579248,0.625789669,0.946544222
39,2.7,0.074074074,0.661798036,0.580603448,0.632886604,0.085678808,0,0.0701216,0,0,0.523673702,0,0.617586912,0.580199905,0.533630621,0.945295556
40,2.6356,0.148148148,0.688995215,0.634482759,0.701242274,0.558981788,0,0.151827841,0.39180197,0,0.482030804,0.646,0.738241309,0.722037125,0.571534745,0.947968439
41,2.2722,0.074074074,0.724502644,0.565517241,0.732390919,0.640728477,0,0.140991216,0.588102209,0.496563774,0.419281232,1,0.747443763,0.638267492,0.490895578,0
42,2.4671,0.074074074,0.665323596,0.59762931,0.653020011,0.542218543,0,0.078273045,0.563481501,0.407338381,0,1,0.767893661,0.747739172,0.487179487,0.944683964
43,2.5121,0.037037037,0.587257618,0.613362069,0.534667401,0.499586093,1,0.111972074,0.238488155,0.16144438,0.698231603,1,0.569529652,0.552594003,0.562616128,0.948147764
44,2.52,0.074074074,0.661294384,0.635344828,0.69132856,0.688741722,1,0.22956385,0.452621773,0.374956319,0.543639475,0.926,0.634969325,0.593526892,0.743961353,0.951635159
45,2.3225,0,0.465373961,0.212931034,0,0.450951987,0,0.095534927,0.214133617,0.128013978,0,1,0.456799591,0.446454069,0.617985879,0.945161534
46,2.5589,0.037037037,0.661294384,0.629310345,0.65014381,0.32160596,1,0.08630941,0,0,0.655447804,0.327,0.622188139,0.628272251,0.521367521,0.945830699
47,2.1648,0,0.860992193,0.551508621,0.847010587,0.852235099,0,0.219820476,0.258983231,0,0.761551626,0.476,0.68609407,0.611613517,0.503530286,0
48,2.3246,0,0.488290103,0.321767241,0,0.627483444,0,0.203632667,0.330715997,0.268258591,0.201369082,0.919,0.471114519,0.406473108,0.766257897,0.948510188
49,2.3999,0.037037037,0.618735835,0.609051724,0.653020011,0.170736755,0,0.031378265,0,0,0.782087849,0.6,0.451687117,0.511661114,0.490523969,0.944066709
50,2.3078,0.037037037,0.644170234,0.598275862,0.653020011,0.170736755,0,0.022171928,0,0,0.411865374,0.6,0.459100204,0.509757258,0.52211074,0.944492369
51,2.3142,0.037037037,0.6497104,0.599568966,0.656569365,0.525248344,0,0.079980053,0.258983231,0.187419918,0.28693668,1,0.51099182,0.513564969,0.612783352,0.945786339
52,2.4999,0.074074074,0.66507177,0.635775862,0.695489872,0.672599338,1,0.155280218,0.398722385,0.336633663,0.655447804,0.925,0.635480573,0.602570205,0.613154961,0.94990609
53,2.5107,0.148148148,0.734827499,0.658836207,0.734410379,0.684602649,0,0.135045456,0.639339899,0.594059406,0.492298916,0.962,0.81595092,0.800571157,0.466369379,0.949750361
54,2.5868,0.222222222,0.763031982,0.664008621,0.767884462,0.808360927,0,0.170854271,0.724913495,0.721025044,0.435824301,0.973,0.867586912,0.856258924,0.451505017,0.951250083
55,2.362,0,0.325862503,0.309482759,0,0.164735099,0,0.054183129,0,0,0.411865374,0.4,0.444529652,0.38933841,0.49386845,0.945060546
56,2.5541,0.074074074,0.725761773,0.593103448,0.710972401,0.60968543,0,0.054816065,0.600346021,0.522888759,0,1,0.780674847,0.71013803,0.518766258,0.944399875
57,2.5405,0.074074074,0.733316545,0.639439655,0.685270179,0.530008278,0,0.093444321,0.567340964,0.462434479,0.267541358,1,0.77402863,0.695859115,0.494983278,0.945479599
58,2.3505,0,0.367161924,0.318318966,0,0.29263245,0,0.069124247,0.146260314,0,0.370792926,0.667,0.452965235,0.396477868,0.524340394,0.945472049
59,2.2768,0,0.467640393,0.345905172,0.453399425,0.420529801,0,0.02052246,0,0,0.411865374,0.655,0.375766871,0.398857687,0.539576366,0.94444801
60,2.4626,0.148148148,0.72475447,0.644827586,0.731044612,0.675703642,0,0.252637232,0.633750333,0.605474665,0.411865374,0.769,0.810838446,0.717753451,0.592344853,0.952854568
61,2.573,0.111111111,0.834802317,0.649137931,0.814270852,0.680256623,0,0.176780851,0.619377163,0.585905649,0.323445522,0.919,0.813139059,0.715849595,0.540319584,0.948267628
62,2.6991,0.185185185,0.802820448,0.607327586,0.797747996,0.692880795,1,0.120986612,0.735826457,0.717414094,0.201369082,1,0.864775051,0.805330795,0.40245262,0.94703595
63,2.543,0.074074074,0.685469655,0.632543103,0.686983661,0.558981788,0,0.111626836,0.405243545,0.298776937,0.390188249,0.895,0.654907975,0.653974298,0.655518395,0.947701339
64,2.4971,0,0.251825737,0.247413793,0,0.29263245,0,0.023802217,0,0,0.523673702,0,0.237474438,0.246073298,0.502787068,0.94367597
65,2.5765,0.037037037,0.622513221,0.527586207,0.610488954,0.499586093,1,0.062430473,0.523289859,0.298776937,0.310325157,1,0.71906953,0.726796763,0.529171312,0.944802884
66,2.6182,0.037037037,0.62553513,0.563362069,0.610488954,0.499586093,1,0.062430473,0.523289859,0.298776937,0.310325157,1,0.71906953,0.724892908,0.52211074,0.944739649
67,2.3483,0,0.87534626,0.881681034,0.954592742,0.567466887,0,0.123192297,0.258983231,0,0.7387336,0.697,0.751533742,0.857210852,0.452991453,0.94651402
68,2.5888,0.074074074,0.53160413,0.593965517,0.632886604,0.085678808,0,0.081092485,0,0,0.523673702,0,0.530163599,0.569252737,0.493125232,0.945071871
69,2.1703,0,0.407454042,0.163362069,0,0.164735099,0,0.082569335,0,0,0.868225898,0.228,0.357873211,0.306044741,0.458565589,0
70,2.42,0.037037037,0.578695543,0.801939655,0.764151521,0.44888245,0,0.144347693,0.330715997,0,0.847119224,0.757,0.648261759,0.662065683,0.495726496,0.947824979
71,2.3674,0.037037037,0.455049106,0.492672414,0.466556514,0.085678808,0,0.043461583,0,0,0.570450656,0,0.414877301,0.431223227,0.499814195,0.944179023
72,2.3997,0.037037037,0.554268446,0.439008621,0.534422618,0.331125828,0,0.085810733,0.214133617,0,0.337706788,0.613,0.49591002,0.489290814,0.551839465,0.945943012
73,2.4048,0,0.351800554,0.309482759,0,0.164735099,0,0.054183129,0,0,0.411865374,0.228,0.352760736,0.36696811,0.52991453,0.944699065
74,2.2878,0.037037037,0.637622765,0.605818966,0.656569365,0.525248344,0,0.08339407,0.258983231,0.187419918,0.435824301,1,0.500255624,0.59828653,0.58565589,0.946346965
75,2.316,0,0.449257114,0.321551724,0,0.450951987,0,0.099025663,0.214133617,0.128013978,0.310325157,1,0.461656442,0.469776297,0.603864734,0.946117618
76,2.2878,0,0.477209771,0.321767241,0,0.563741722,0,0.143849016,0.276683524,0.208736168,0.250427838,1,0.467535787,0.477391718,0.654775177,0.947117118
77,2.2945,0,0.48552002,0.321767241,0,0.602442053,0,0.173750432,0.306494544,0.24216657,0.223046207,1,0.469580777,0.479771537,0.687476774,0.947725878
78,2.4518,0.037037037,0.599093427,0.629094828,0.567957897,0.349337748,0,0.08630941,0.146260314,0,0.492298916,0.714,0.595858896,0.596858639,0.534745448,0.946053439
79,2.415,0,0.322588769,0.272198276,0,0,0,0.039242012,0,0,0.462635482,0,0.31109407,0.309852451,0.505016722,0.944317764
80,2.4786,0.074074074,0.588264921,0.587068966,0.61097852,0.36589404,0,0.102995896,0.184455683,0,0.462635482,0.75,0.59406953,0.587815326,0.564474173,0.94683303
81,2.3997,0.037037037,0.544950894,0.629094828,0.567957897,0.349337748,0,0.08630941,0.146260314,0,0.492298916,0.714,0.620398773,0.612089481,0.496469714,0.946313932
82,2.5145,0.111111111,0.648703097,0.603663793,0.668380148,0.499586093,0,0.119701561,0.258983231,0,0.435824301,0.708,0.694274029,0.671108996,0.560014864,0.94723887
83,2.3385,0.074074074,0.642155628,0.599137931,0.653448381,0.662044702,0,0.252464613,0.36904445,0.307396622,0.28693668,0.937,0.686860941,0.663969538,0.788554441,0.950149595
84,2.4829,0,0.351800554,0.465517241,0,0.164735099,0,0.054681806,0,0,0.553907587,0.4,0.497443763,0.498334127,0.489780751,0.945143601
85,2.3385,0,0,0,0,0.29263245,0,0.006348537,0,0,0.570450656,0,0,0,0.471571906,0.944147877
86,2.4281,0.074074074,0.642155628,0.599137931,0.653448381,0.585264901,0,0.162779547,0.306494544,0.24216657,0.370792926,1,0.686860941,0.663969538,0.628019324,0.948275179
87,2.5105,0.074074074,0.645429363,0.567672414,0.655406646,0.550703642,0,0.099831217,0.36904445,0.208736168,0.411865374,1,0.576175869,0.59447882,0.595689335,0.947318151
88,2.4298,0,0.356081592,0.119396552,0,0,0,0.035751275,0,0,0,0,0.423824131,0.37934317,0.523968785,0.944011968
89,2.5551,0.074074074,0.674892974,0.599353448,0.653387186,0.499586093,0,0.11845487,0.258983231,0,0.523673702,0.889,0.686860941,0.663493574,0.505388331,0.948331807
90,2.4829,0.037037037,0.572903551,0.638793103,0.567957897,0.349337748,0,0.096033603,0.146260314,0,0.786651455,0.714,0.595347648,0.598762494,0.515421776,0.945724991
91,2.5623,0.074074074,0.674892974,0.599353448,0.653387186,0.499586093,0,0.127661207,0.258983231,0,0.698231603,0.889,0.686860941,0.663493574,0.530286139,0.946753749
92,2.5775,0.074074074,0.661042559,0.611206897,0.666789058,0.469163907,0,0.127661207,0.214133617,0,0.698231603,0.889,0.689417178,0.673012851,0.530286139,0.946563099
93,2.3075,0.037037037,0.546461848,0.39612069,0.520592375,0.085678808,0,0.052437761,0,0,0,0,0.580521472,0.528795812,0.535488666,0.944080866
94,2.6212,0.037037037,0.664316293,0.638362069,0.693959978,0.524834437,0,0.06584449,0.292387543,0.128013978,0.605248146,1,0.622443763,0.672060923,0.531029357,0.945943012
95,2.2718,0.037037037,0.687987912,0.52887931,0.67456092,0.499586093,0,0.090989298,0.538062284,0.374956319,0.562464347,1,0.737474438,0.711089957,0.431066518,0
96,2.5877,0.111111111,0.63082347,0.629956897,0.686310507,0.600372517,0,0.137730638,0.417221187,0.315433896,0.593839133,0.907,0.696063395,0.682056164,0.624303233,0.948012798
97,2.5416,0,0.251825737,0.256034483,0,0.29263245,0,0.030515171,0,0,0.523673702,0,0.230316973,0.183722037,0.500185805,0.943326758
98,2.3522,0.037037037,0.546461848,0.493534483,0.520592375,0.085678808,0,0.062161955,0,0,0.411865374,0,0.582055215,0.535935269,0.519137867,0.943681632
99,2.5378,0.148148148,0.724250818,0.644396552,0.730065479,0.666183775,0,0.211458054,0.625499068,0.59685498,0.498573873,1,0.810838446,0.804854831,0.495354887,0.951434126
100,2.5717,0.037037037,0.610425585,0.844612069,0.632886604,0.085678808,0,0.015171276,0,0,0.462635482,0,0.397494888,0.520704426,0.524340394,0.94351269
101,2.4082,0.074074074,0.639385545,0.590301724,0.687167248,0.585264901,0,0.087805439,0.555496407,0.39219569,0.28693668,1,0.780419223,0.762018087,0.471571906,0.944449898
102,2.5933,0.111111111,0.664064467,0.605172414,0.728657977,0.605546358,0,0.113832521,0.570934256,0.420617356,0.411865374,1,0.813650307,0.789623989,0.472315124,0.94438855
103,2.5478,0.185185185,0.760010073,0.625862069,0.767578484,0.742342715,0,0.176205455,0.747537929,0.719394292,0.169423845,0.975,0.8599182,0.848643503,0.448160535,0.948486593
104,2.6355,0.148148148,0.812893478,0.6125,0.812373784,0.742756623,1,0.122118225,0.763375033,0.753407105,0.201369082,0.795,0.872188139,0.941932413,0.437383872,0.94669712
105,2.5717,0.037037037,0.546210023,0.629310345,0.569487791,0.453642384,0,0.119701561,0.258983231,0.128013978,0.523673702,1,0.621676892,0.616849119,0.49795615,0.947527677
106,2.29,0,0.44598338,0.225,0,0.384726821,0,0.081092485,0.184455683,0,0.337706788,0.857,0.454243354,0.441218467,0.552954292,0.946044001
107,2.5599,0.037037037,0.539914379,0.62737069,0.560124839,0.29263245,0,0.071368292,0,0,0.523673702,0.333,0.618353783,0.603046168,0.475287997,0.945752362
108,2.5416,0.074074074,0.700831025,0.552155172,0.687167248,0.585264901,0,0.078273045,0.555496407,0.407338381,0,1,0.775306748,0.751070919,0.493496841,0.944707559
109,2.5786,0.037037037,0.575169982,0.612068966,0.520592375,0.085678808,0,0.053435115,0,0,0.553907587,0,0.560838446,0.506425512,0.520995912,0.944802884
110,2.3201,0.037037037,0.316041299,0.437931034,0.466556514,0.085678808,0,0.056925851,0,0,0.570450656,0,0.54396728,0.477391718,0.487551096,0.94333714
111,2.4082,0.074074074,0.687987912,0.52887931,0.67456092,0.499586093,0,0.078273045,0.551370775,0.420617356,0,1,0.762781186,0.739171823,0.498327759,0.944700952
112,2.6117,0.037037037,0.549231932,0.554094828,0.598616976,0.457574503,0,0.131151943,0.238488155,0.128013978,0.411865374,1,0.499233129,0.522132318,0.61352657,0.948046775
113,2.316,0.037037037,0.547972803,0.629094828,0.569487791,0.608236755,0,0.175994476,0.31913761,0.255911474,0.353108956,1,0.621676892,0.616849119,0.674470457,0.948634772
114,2.3181,0.037037037,0.547972803,0.629094828,0.569487791,0.585264901,0,0.161034179,0.306494544,0.24216657,0.370792926,1,0.621676892,0.616849119,0.614269788,0.948133606
115,2.4969,0.074074074,0.779148829,0.605387931,0.770760663,0.590645695,0,0.167018298,0.306494544,0.268258591,0.370792926,0.889,0.689417178,0.667301285,0.574879227,0.948492256
116,2.5024,0.037037037,0.671367414,0.805603448,0.80044061,0.463783113,0,0.129406575,0.258983231,0,0.872789504,0.611,0.701431493,0.72013327,0.500185805,0.946834917
117,2.5038,0.074074074,0.642155628,0.61487069,0.653448381,0.534147351,0,0.142602325,0.276683524,0.16144438,0.660011409,1,0.68609407,0.667301285,0.562244519,0.947194511
118,2.4133,0.074074074,0.667338202,0.594827586,0.659506762,0.587955298,0,0.122444282,0.589699228,0.493185789,0,1,0.765848671,0.756782485,0.572649573,0.945615509
119,2.5224,0.074074074,0.642155628,0.61487069,0.653387186,0.499586093,0,0.127661207,0.258983231,0,0.698231603,0.889,0.68609407,0.666825321,0.531772575,0.94681321
120,2.3674,0.074074074,0.638881894,0.632112069,0.620096689,0.675082781,0,0.189650543,0.417221187,0.383925451,0.462635482,0.75,0.604038855,0.612089481,0.657748049,0.95217219
121,2.5775,0.074074074,0.579954671,0.632758621,0.61097852,0.36589404,0,0.102995896,0.214133617,0,0.462635482,0.667,0.634969325,0.627320324,0.524712003,0.946792446
122,2.3385,0.037037037,0.696298162,0.665517241,0.632886604,0.085678808,0,0.005562162,0,0,0.462635482,0,0.517893661,0.628748215,0.455964326,0.943670307
123,2.29,0.074074074,0.641903803,0.614655172,0.653020011,0.442466887,0,0.112720089,0.184455683,0,0.741015402,0.75,0.685838446,0.664921466,0.504645113,0.946353572
124,2.3096,0.074074074,0.642155628,0.599137931,0.653448381,0.622516556,0,0.192680962,0.330715997,0.268258591,0.337706788,1,0.686860941,0.663969538,0.681531029,0.94889904
125,2.4031,0.037037037,0.708889449,0.783189655,0.795850927,0.085678808,0,0.098526986,0,0,0.561893896,0,0.694274029,0.698714898,0.497212932,0.94514077
126,2.3424,0.037037037,0.53336691,0.445689655,0.534422618,0.331125828,0,0.082818674,0.214133617,0,0.337706788,0.714,0.493865031,0.473584008,0.562244519,0.946084585
127,2.4031,0.037037037,0.590027701,0.489008621,0.5693654,0.390107616,0,0.097280295,0.238488155,0,0,0.875,0.594580777,0.571632556,0.618357488,0.944976546
128,2.4669,0.074074074,0.662301687,0.598706897,0.659506762,0.624793046,0,0.140703518,0.591296247,0.499708794,0.223046207,1,0.766104294,0.758210376,0.532887402,0.946713165
129,2.4771,0.037037037,0.638881894,0.565301724,0.623829631,0.468336093,0,0.061950976,0.292387543,0.187419918,0,0.833,0.527607362,0.553069967,0.61352657,0.94496994
130,2.5224,0.037037037,0.65625787,0.634482759,0.683189523,0.60968543,1,0.175994476,0.377029545,0.226674432,0.440958357,0.834,0.662321063,0.685387911,0.615384615,0.948446009
131,2.5416,0.666666667,0.764039285,0.660991379,0.871121718,0.946192053,1,0.798879896,0.945035933,0.913453698,0.169423845,0.794,0.881646217,0.80723465,0.468227425,0.964538994
132,2.5185,0.111111111,0.645429363,0.590301724,0.667033841,0.733857616,0,0.157255744,0.592760181,0.505998835,0.211637193,0.962,0.767126789,0.761542123,0.556298774,0.947763631
133,2.5944,0.740740741,0.971543692,0.86487069,0.968484181,0.994412252,1,0.73533699,0.951823263,0.942224811,0.58300057,0.854,0.925613497,0.972394098,0.399479747,0.967901806
134,2.6096,0.518518519,0.755980861,0.642887931,0.848112111,0.923013245,1,0.556273735,0.901117913,0.88072219,0.413576726,0.788,0.880623722,0.832460733,0.308807135,0.961122384
135,2.6435,0.148148148,0.909342735,0.81487069,0.866103666,0.793253311,0,0.224692163,0.723183391,0.689108911,0.328009127,0.959,0.838190184,0.835316516,0.528056485,0.951733316
136,2.5821,0.814814815,0.748677915,0.876939655,0.878404014,0.915769868,0,0.629080517,0.87689646,0.84426325,0.309184256,0.71,0.898773006,0.886244645,0.494240059,0
137,2.5832,0.666666667,0.783681692,0.656465517,0.881708586,0.96419702,1,0.715811884,0.948229971,0.923471171,0.180262407,0.745,0.89698364,0.819133746,0.276105537,0.962206828
138,2.5353,0.111111111,0.643162931,0.602155172,0.662505355,0.543253311,0,0.135141356,0.306494544,0,0.502567028,0.9,0.689161554,0.666825321,0.543292456,0.948949062
139,2.5416,0.111111111,0.681692269,0.619612069,0.689247904,0.564569536,0,0.113333845,0.377029545,0.298776937,0.390188249,0.895,0.695552147,0.681104236,0.589371981,0.947893877
140,2.549,0.555555556,0.761772853,0.650862069,0.839911878,0.906870861,1,0.560186428,0.908038328,0.883517764,0.074729036,0.731,0.879601227,0.791527844,0.278335191,0.955029117
141,2.5478,0.555555556,0.750188869,0.632327586,0.857842237,0.942880795,1,0.65942307,0.925605536,0.902038439,0.400456361,0.735,0.902607362,0.837696335,0.438498699,0.965301596
142,2.5955,0.814814815,0.758750944,0.651939655,0.873324766,0.944536424,1,0.861214469,0.94929465,0.91822947,0.163148888,0.779,0.881390593,0.904331271,0.400966184,0.964325692
143,2.6053,0.444444444,0.777386049,0.687284483,0.844317973,0.93067053,1,0.518508573,0.874634017,0.850087362,0.381631489,0.716,0.883691207,0.910042837,0.444072835,0.957484923
144,2.5145,0.111111111,0.668093679,0.602801724,0.668380148,0.499586093,0,0.116709502,0.341362789,0,0.435824301,0.708,0.711145194,0.683960019,0.591973244,0.946144045
145,2.5276,0.444444444,0.777134223,0.687284483,0.844317973,0.93067053,1,0.548141471,0.874634017,0.850087362,0.381631489,0.716,0.883435583,0.909566873,0.267186919,0.955793607
146,2.5378,0.666666667,0.824225636,0.652586207,0.900067315,0.994205298,1,0.5525912,0.969390471,0.962842167,0.206503137,0.628,0.922546012,0.888624465,0.26309922,0.958828915
147,2.6263,0.037037037,0.833039537,0.85,0.878098036,0.715645695,0,0.199393916,0.351211073,0.16144438,0.832857958,0.86,0.711145194,0.696811042,0.54998142,0.949580474
148,2.6484,0.555555556,0.758499119,0.649137931,0.838198397,0.89942053,1,0.560186428,0.905509715,0.884566104,0.074729036,0.693,0.87704499,0.789623989,0.403939056,0.954727096
149,2.6075,0.555555556,0.832535885,0.675215517,0.892907411,0.990066225,1,0.410180674,0.951157839,0.957949913,0.201369082,0.566,0.941717791,0.907663018,0.244518766,0.955258464
150,2.601,0.444444444,0.776630572,0.6625,0.815861942,0.89031457,0,0.416586751,0.874634017,0.861269656,0,0.706,0.891359918,0.790099952,0.493496841,0.950808377
151,2.5575,0.37037037,0.755729036,0.651724138,0.82730555,0.878104305,1,0.414745483,0.848017035,0.819219569,0.163148888,0.906,0.86400818,0.879105188,0.434782609,0.953113173
152,2.5966,0.518518519,0.759254596,0.837715517,0.848418089,0.91080298,1,0.516705666,0.895927602,0.877460687,0.215059897,0.827,0.875255624,0.793907663,0.209959123,0.954762017
153,2.5611,0.074074074,0.828506673,0.724137931,0.820451625,0.657698675,0,0.186447505,0.612856002,0.56144438,0.192241871,1,0.797034765,0.78486435,0.599777035,0.94878767
154,2.5694,0.592592593,0.961470662,0.814655172,0.915733431,0.914321192,1,0.639303387,0.891668885,0.894234129,0.403879064,0.859,0.899539877,0.949547834,0.62133036,0.965219484
155,2.6503,1,0.923696802,0.7125,0.935377272,0.994619205,1,0.70317235,1,1,0.139760411,0.869,0.974182004,1,0.186176143,0.961768898
156,2.5977,0.888888889,0.846638126,0.708836207,0.906982437,0.990066225,1,0.638977329,0.985227575,0.987303436,0.185966914,0.857,0.970603272,0.98381723,0,0.959684011
157,2.6693,0.703703704,0.923444976,0.713362069,0.939049018,1,1,0.626165177,0.958876763,0.953873034,0.157444381,0.929,0.927402863,0.996668253,0.491638796,0.960558927
158,2.6075,0.666666667,0.845882649,0.662715517,0.889970014,0.95964404,1,0.515554874,0.946100612,0.944903902,0.176839703,0.961,0.962167689,0.964302713,0.235600149,0.957201778
159,2.6503,0.814814815,0.923444976,0.835775862,0.936356404,0.985099338,1,0.655491196,0.926803301,0.90728014,0.205932687,0.923,0.919989775,0.9328891,0.562244519,0
160,2.5988,0.925925926,0.846638126,0.667456897,0.907533199,0.990066225,1,0.674747785,0.985759915,0.98695399,0.253850542,0.853,0.970347648,0.99000476,0.065031587,0.963719763
161,2.659,0.851851852,0.846386301,0.666810345,0.906431675,0.990066225,1,0.611856995,0.982565877,0.984041934,0.154021677,0.845,0.969836401,0.892908139,0.021924935,0.959221542
